level_0,index,textDisplay
3031,3031,これピンクローター持ってんの
3032,3032,ロリは嫌いです
3033,3033,表情がコロコロ変わるういちゃんがすごくかわいいです
3034,3034,電波ソングってこんなに伸びたっけIOSYSの人が作った曲がこんなに聞かれるって時代変わったよな
3035,3035,もう一度聞きます😂
3036,3036,ごめんこの歌好きじゃない😊
3037,3037,ろり神ってどう意味やねん
3038,3038,2023年最初で最後の音madバズり
3039,3039,わいせつかますヤツらはういビームかまして粛清してほしい
3040,3040,これは9才のレクイエムってことか
3041,3041,ロリロリカミコウリ
3042,3042,この曲がとても大好きです
3043,3043,2:15ここら辺のテンポ少し好き
3044,3044,救済と9才をかけてるのか…
3045,3045,こういう曲がADO超えそうになってるところに日本らしさを感じる今日このごろ
3046,3046,9歳と救済をかけている
3047,3047,こういう歌い手さんの歌は普段聞かなくて最初は彼氏に聞かされてなんだこの歌…って思ってたけど普通に耳に残るし気づいたらめちゃめちゃハマっちゃってました……
3048,3048,3700万おめでとう
3049,3049,140万おめ
3050,3050,3700万再生記念ビーム
3051,3051,ごめんなさーい
3052,3052,3700万再生おめでとう御座いますたぶん数日で4000万行きますよね
3053,3053,日本語が話せません
3054,3054,登録者140万記念ビーム
3055,3055,この曲は誰に向けて作られたのだろうか
3056,3056,これが大好きですいつアップルミュージックにアップロードされますか?
3057,3057,素晴らしい作曲者は前頭葉に蛆でも湧いてるんじゃないですか
3058,3058,ロリ神𝓡𝓮𝓺𝓾𝓲𝓮𝓶…
3059,3059,极好的
3060,3060,この曲聞く度にちょうどプレミア公開で見てたら通話してた友達にドン引きされたのを思い出す
3061,3061,これが9歳のレクイエム
3062,3062,インターネットさいこうって入ってないんだ
3063,3063,この曲の歌詞が分かる日本人に生まれて良かった
3064,3064,1ヶ月経ってるのにコメントに3分前とかが当たり前のようについてるのやっぱりみんなロリを求めてるんやなって
3065,3065,この程度の歌詞でわーわー言われたら何も作れねーよ😅表現の自由はどこ行った😂
3066,3066,日本最強日本最強
3067,3067,歌💃歌詞💀
3068,3068,これまだカラオケ無いの泣く
3069,3069,救済じゃん9歳でもありえるくね…
3070,3070,なにこれ
3071,3071,俺の友に数ヶ月前にこの曲を全て覚えてカラオケで90点以上を取ったお兄ちゃんがおってな…
3072,3072,気に入ってます歌がとても良いです!!!!!!
3073,3073,マジでアニメーションの良さが生かされまくってて好き
3074,3074,這個有影片嗎❤😂好聽我的世界就跟這個蘿莉一樣😢
3075,3075,もう4000万行くなおめでとう(早い)
3076,3076,2位は草
3077,3077,しらない人がいるみたい・まわりに
3078,3078,助かるぅー
3079,3079,これ海外でめっちゃバズってるらしいね
3080,3080,ロリロリロリって言うと所が好きです🎉🎉
3081,3081,ママ
3082,3082,ういちゃん推し❤❤❤❤❤❤❤❤🎉🎉🎉🎉
3083,3083,救済(9歳)のレクイエム
3084,3084,歌い出し好きすぎる😂
3085,3085,1人のイラストレーターがVtuberをやっていてこんな流行る曲を生み出してしまうなんてやっぱりういママは人類(ロリコン)を救うッ
3086,3086,ついにマリ箱の再生数を抜かしてしまったかこの世にロリコン多すぎだろ()
3087,3087,9歳と救済でかけてんのかいま気づいた
3088,3088,9歳→救済()
3089,3089,良い意味で言い表せようもない程酷い歌二度とオススメに出て来ないでねトランスロリほんとイタすぎネタとはいえこのイかれた歌詞を平気で歌ってるやつの気がしれないわあんたの方がキm‥おっと誰か来たようだ
3090,3090,2倍速
3091,3091,5分くらいに1コずつコメント増えていくのじわる笑
3092,3092,さいこう
3093,3093,やばいTwitter(X)でみた触ったら殺しますがループしちゃうぅぅでも現実でも殺してよし
3094,3094,えこれってガチの9歳なん
3095,3095,何故このような曲がここまで再生されるんだww
3096,3096,ついにマリ箱を超えた
3097,3097,これが9歳のレクイエムか...
3098,3098,アドさんの唱といい勝負してるなぁと見て高評価比べてみたら倍以上あるのほんとうい様すごすぎぃ⤴
3099,3099,この曲を教室で大声で歌うの最高
3100,3100,ここまで流行ってるの見ると平和なのが伝わる
3101,3101,この音がくめっちゃ好き❤勉強する時ヘッドホンつけて聞いてる笑
3102,3102,この曲が4000万近く再生いく日本は平和だね
3103,3103,2:54ここ好き
3104,3104,流行ってくれたおかげで人前で平気な顔してこれが聴けるようになった感謝
3105,3105,ロリは神やないショタが神だ覚えとけしぐれうい
3106,3106,イヤンホホで聞くと合いの手のお兄ちゃんめっちゃしっかり聞こえるのしぬWWWWWWWWWWWWWWW
3107,3107,これ流行ったの某中学受験塾原因説
3108,3108,ジョジョネタ入っとるやん‼️
3109,3109,投票
3110,3110,2:54 3:21このパートの曲調が好きです(そこ)
3111,3111,毎日聞いてるけどロリコンじゃないよショタコンだから私は
3112,3112,最後の大好き
3113,3113,愛してから逃げてきました
3114,3114,9さいと救済でかけてるの天才
3115,3115,動き方かわいいw
3116,3116,救済と9歳かけてるの今更気づいた
3117,3117,サムネの背景数式にしても違和感なさそう
3118,3118,永遠に伸び続けろ
3119,3119,1:38気持ちい
3120,3120,9歳
3121,3121,救済と9さいをかけたの天才すぎるだろ
3122,3122,ロリコンきもいのはめちゃくちゃ分かるしそもそもロリキャラも興味無いだから一層ロリキャラ好きなやつの頭ん中どうなってんのやろって思うこんなちっこいガキのどこに魅力あるんや
3123,3123,ごみ田おめーら
3124,3124,なんかえもいえん可愛さがあるんだよな...上手く言葉に出来ないんだけど
3125,3125,今更気づいたけど救済と9歳かけてるのか………
3126,3126,まりばこぬかされた
3127,3127,娘の顔より見たしぐれういちゃん
3128,3128,9歳と救済をかけてる...
3129,3129,ここどゆこと4:27
3130,3130,怖いというのは怖いという意味です
3131,3131,その子はとても可愛いですが性的な意味ではありません
3132,3132,これ学校で流したらキレられたw
3133,3133,救済のとこさ…9歳に聞こえるよね
3134,3134,歌詞を知っていると想像してみてください💀(Imagine knowing the lyrics💀)
3135,3135,可愛すぎてROBLOXのスキンにしてしまった
3136,3136,ここのコメ欄って2次元ロリのロリコン率高いよね
3137,3137,悲しい…
3138,3138,Adoの唱と公開日と再生回数ほぼ同じなのなんか好き
3139,3139,ありがとうございました😊✨✨
3140,3140,勝手に脳内再生されて頭から離れない件wwwwwwwwwww
3141,3141,神曲
3142,3142,私はこの曲が大好きですあなたには才能があります
3143,3143,キッツ
3144,3144,母国語でこの曲が聴けるという幸運
3145,3145,9歳って言ってんのキツすぎやろ
3146,3146,上全球排行嘍😂(吾愛蘿莉吾之驕傲
3147,3147,フル初めて聴きに来たけど歌詞やばすぎてワロタ
3148,3148,ニコ生の弾幕が脳内再生できるニコ生にハマってた時期を思い出したわw楽しい曲だね
3149,3149,今3664万再生4000万が見えてきたなこのまま行けば約4日後には・・・しぐれうい9さい恐ろしい子いい意味で
3150,3150,久きたら3600万再生はヤバすぎるwもうアーティストやん
3151,3151,この歌歌ってみようと思ってんだけど(罵倒発言等を一部ネタぽくアレンジするかもだが)歌みたするときゃわたくしオリジナルPVで投稿してるんでサビ等の踊りも真似したいて考えてるから難しいんよねw
3152,3152,その姿親に見せられますかのとこスコ
3153,3153,速報③ただいま再生回数が3662万回を突破宝鐘マリンI'm Your Treasure Boxあなたはマリンせんちょうをたからばこからみつけたを抜き日本国内のVTuberのキャラクターソングとしてロリ神が頂点に君臨しました
3154,3154,エロっ
3155,3155,15年くらい前かと思った
3156,3156,今日も聴きに来てしまったお兄ちゃんを許してね
3157,3157,2:56とか3:34とかのとここの曲に限らず大好き
3158,3158,强暴了
3159,3159,とってもいい曲また聞きたいです🎉🎉
3160,3160,マジでCDTVの今月ランキングに入ってザワザワして欲しい
3161,3161,SSプリキュア
3162,3162,ビームしつこくて確実に殺しに来てるww
3163,3163,實際上此時卻是三十日政治上一則值得我們😊😊
3164,3164,第一我不是萝莉控其次羽衣妈妈真的很可爱最后我不是萝莉控
3165,3165,shortに超出てくるから見てみたけど何か何世代か前に水面下で流行ってた物が何故かこのタイミングで表の世界に浮上してきたように見えた
3166,3166,私は英語を話しますが私の意見ではこの曲が大好きです
3167,3167,"“救済""(きゅうさい)のレクイエムってういちゃんの年齢(きゅうさい)と掛けてる"
3168,3168,なんてクールな音楽でしょう!!! (ythus song is so good!!)
3169,3169,お兄ちゃんって言ってるのにお姉ちゃんに聞こえるの好き
3170,3170,くそーここには日本人がたくさんいるよ
3171,3171,世界で最悪の歌…
3172,3172,学校で大声で歌ってる人いて合いの手したくなりましたW
3173,3173,俺以外のろりこんはしんでいいよ
3174,3174,彼は来た
3175,3175,救済9歳のレクイエムってことか
3176,3176,1234の部分でサッカーボールあったら上手くリフティング出来そうやな
3177,3177,2:15ここ中毒性がある他には無い
3178,3178,とてもかわいいです...
3179,3179,4日目
3180,3180,なんだ
3181,3181,Don't translate thisお兄さん英語版を見ました
3182,3182,この子のこと知らんかったけんど最近こいつのエロい絵が増えゆうき見つかったwずっとロリっこの姿ですればよい
3183,3183,最近ショート等で流れるから全部見ようとしたらここまでロリコンをズタズタに言ってるとは思わなかった・・・
3184,3184,この曲を通して彼らが自分の真実を面と向かって伝える時が来たのです私はこのVtuberを知りませんがこのコメントを見たらよくやった女性👍🏻
3185,3185,一番最後の無音になってからの本当に気持ち悪いは患部に止まってすぐ溶けるのオマージュかなひれふせ愚民どもっとかにある男性の声援コーラスにもイオシス魂を感じるぜ…
3186,3186,かわいらしさのショー❤
3187,3187,あの歌:❤歌詞:💀
3188,3188,ロリコンは懲役に値する
3189,3189,2:03助かるウ
3190,3190,最後のセリフにうっってなった
3191,3191,呑みの席で好きな子のニックネームがういちゃんだから友達が歌ってきた(歌ってくれた)
3192,3192,毎日見るのがルーティンになったは
3193,3193,このレベルのアニメーション作れるの今世界中探してもこの人だけじゃ頭おかしい枚数書いてるだろこれ
3194,3194,3636万回再生
3195,3195,0.75倍で聞くのもいいよ
3196,3196,まんまニコニコ全盛期のノリじゃねえかて思ったらIOSYSで笑った
3197,3197,これぞ神曲紅白で歌うべき
3198,3198,神曲すぎて草
3199,3199,やあみんな私はあなたが1.25に速度を入れることをお勧めします
3200,3200,BEAAAAAAAAAAMUベィィィィィィィィム
3201,3201,我が従兄警察官なんですがういファンです
3202,3202,いろいろな○癖を歪ませた(褒め言葉)
3203,3203,第一刷
3204,3204,海外のギャングスターと一緒に踊ってるミーム動画が好きすぎて本家見に来た笑
3205,3205,約6万コメントwwあまりに予想外にバズり過ぎたら頭おかしいのも湧いてきて考えもんやなw
3206,3206,ダンスシーンと9Mmとの組み合わせが良すぎて海外でmemeが大量に生まれているのを知ってる猛者いる
3207,3207,再生数エグいな
3208,3208,てぇヴぃでお:😁てぇlyりcs : 🗿
3209,3209,9さいと救済かけてるの今気づいた…
3210,3210,とても素敵な曲ですねとても愛らしいです>w<
3211,3211,もうすぐでV No. 1ソングになるな
3212,3212,0:58こことかのロリコン共の掛け声がいい感じにねっちょりしてたり語尾が上がってたりしてるの好き
3213,3213,ロリ神樣😭😭😭
3214,3214,2023神曲です
3215,3215,三千六百万回再生もうちょいで七百いきそうこわすぎ
3216,3216,もうこのMVが配信された9/10ロリコン記念日として祝日にしていいレベル
3217,3217,いちにーさんしーがかわいすぎる♡
3218,3218,助かるウ🙏🏻
3219,3219,勢い良すぎて一億回が少し見えてる気がする
3220,3220,こわい
3221,3221,再生回数増えるスピード怪物すぎる
3222,3222,LIVE DAMこの曲はありませんなぜとても困った私もロリになりたい
3223,3223,素晴らし🎉
3224,3224,救済の鎮魂歌(9歳の歌)ってことか…
3225,3225,観るたびに唱と再生勝ったり負けたりしてんのほんま草
3226,3226,素直にかわいいって思えない😅
3227,3227,おバカ誉め言葉な曲だと思ったらなるほどIOSYSかw⑨なわけだwww9歳と救済と⑨も掛けてるのかね
3228,3228,3620万再生…だと…
3229,3229,コメ数エグっ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
3230,3230,ろって打っただけで出てきたんだけどw
3231,3231,shortでめちゃくちゃ聞くから改めて聞きに来てしまった…いちにーさんしー(ごめんなさーい)のところの振り付け好き
3232,3232,極chuが告知になってますよネタだったらすみません
3233,3233,毎日これでいいや
3234,3234,9さいと救済をかけてるのかな天才
3235,3235,ノリが15年くらい前のニコニコで⭐︎鈍痛⭐︎鈍痛⭐︎鈍痛⭐︎とか⑨ばーか⑨ばーか⑨やってるのと同じで感動
3236,3236,やあお嬢さんたち
3237,3237,Клипимбаこんにちはクリップはちょうどスーパーですロシアからのご挨拶
3238,3238,???ロリロリローリロリロリロリローリロリヒント💡紫髪のロリコン
3239,3239,ういビームでオーバーキルするのすごくいい
3240,3240,とても良い
3241,3241,9さいを救済とかけてるのすごい👍
3242,3242,うっ遂にロリ神学校で流れやがった誰だよCD渡したやつ褒め称えてやるから出てこい
3243,3243,9歳と救済をかけているのか
3244,3244,1億回再生おめでとう🎊🎊🎊
3245,3245,親の前で流した俺の気持ちオワタ(^ω^)
3246,3246,明日からこれでいいや
3247,3247,好牛
3248,3248,好好牛
3249,3249,歌詞見るとガチで面白いな
3250,3250,救済と9歳かけてるの天才すぎる
3251,3251,まあキモいわな普通に
3252,3252,毎日聞いてるのに飽きないこの曲好きすぎる
3253,3253,このMVの効果チャンネル登録者数約50万一日の平均再生数約100万エグすぎでしょ…
3254,3254,0.75倍速でも違和感ない笑
3255,3255,5周目でやっと救済と9歳のカケに気づいた
3256,3256,每日近百萬乃至突破百萬的點閱持續下去絕對可能達到突破一億的點閱數真要達成一億點閱絕對是2023年的奇跡神曲
3257,3257,敗戦国の末路
3258,3258,難竹難田火
3259,3259,いまは9歳だけど今年誕生日だから俺の方が年上🎉
3260,3260,口ずさんだら娘26に引かれました
3261,3261,真のオタクはこれが好きなんかまいりました
3262,3262,なんかこうゆう曲無理Daisukeがやっぱり神
3263,3263,こんなどうしようもない俺に妄想という取り柄を見出してくれるの優しすぎて
3264,3264,泥水で口を洗えってどっかの誰かにズギュュンンってされたのか!?
3265,3265,Japanese people日本人I don't want a trouble today今日はトラブルを起こしたくなNow people know the lyrics今では人は歌詞を知っていますBut pls people shocked because of lyrics in allwhole country except your countryでもあなたの国以外の国を出国した人の歌詞のせいでショックを受けた人はお願いします
3266,3266,あのファンな方すみませんさまざまな珍子消しゴムで珍子いちにーさんしー(ごめんなさい)ハァごめんないが聞こえなーい(え)って聞こえるのは俺だけwwww
3267,3267,まじでありえない伸び方してて草
3268,3268,2:40のナレーション犬山たまきだよね
3269,3269,救済と9歳を掛けるの控えめに言って神
3270,3270,人気のところだけ見て全部見たらなんかコメントすご
3271,3271,何見てんだよ
3272,3272,何歳までがロリですか
3273,3273,なんかこれ聞きながらだと英語がリスニング以外できるのなんなんまじでもしかして僕ロリコン
3274,3274,啊哈吃哦看i一雅培米色思念(∩_∩)
3275,3275,2:02ここまでストレートに罵られてんのに嫌じゃないのはまさか……………
3276,3276,唱に抜かされちゃったよ
3277,3277,友達にロリコンいるからこれ聞かせるわ
3278,3278,リピが止まらんな....
3279,3279,こんにちはて教えてくるんっと私は全く身に覚えがないのですがわかっとなく侮辱することができなけれかできないのにどのような会社かわからないん狂思いますまたは何
3280,3280,お巡りさんこれです神曲は
3281,3281,極めてIOSYSの電波曲で感動すら覚えている
3282,3282,この曲2023年でも聞いてる人いる
3283,3283,これは9歳(救済)のレクイエムって…コト
3284,3284,0:54 9歳なのに毒舌じゃん
3285,3285,かわいいかわいい
3286,3286,ロリコン好きにはたまらない
3287,3287,首ほっそい
3288,3288,がちで歌詞はキツイけどリズムはかなり癖になる
3289,3289,この曲のいいとこはスマホの予測変換にロリってあっても怪しまれないこと()🚨🚓
3290,3290,救済のところ9さいとも読める‼️
3291,3291,0:07 ''救済''と''9歳''かけてんの天才すぎる
3292,3292,頭から離れない
3293,3293,最後の本当に気持ち悪いでご飯3杯行きたいけどムショの飯少ねえんだよなぁ
3294,3294,歌として満点今でもすごくね?病院で風邪って言われた😢(本当)院長に無理まじ無理だー
3295,3295,なんぜこんなにも重低音が気持ちいいんだ
3296,3296,膝の絆創膏下さいと言ったら逮捕‼️
3297,3297,為什麼它是英國人的立場
3298,3298,女の子は死んだ
3299,3299,ごめんロリより年上派だわ
3300,3300,言語はわかりませんがわかります言語を教えてくださいbcz idk
3301,3301,今更思ったけどこれって救済と9歳をかけてるってことですかね
3302,3302,マジ本と
3303,3303,3600万回再生突破おめでとう
3304,3304,ニココメがジワるwww
3305,3305,9歳と救済をかけてる…ってコト?!
3306,3306,レくぅエイム
3307,3307,肉フェスにありそうな曲
3308,3308,ういびーむのところがなんか聞いてて恥ずかしくなってしまった…
3309,3309,タイトルにロリ神って入ってたからロリ=神っていうことを伝える動画かと思ったらロリコンを追い払うロリの動画だった
3310,3310,これは私が今まで見たり聞いたりした中で最も美しいビデオです🎉🎉🎉🎉❤❤❤❤❤
3311,3311,大好きですういちゃん可愛い❗
3312,3312,法廷で会えるの嬉しすぎる
3313,3313,なんかうざいですねw増税します
3314,3314,10歳の娘に神曲としておススメされたなんか育て方間違えたかな・・・ww
3315,3315,3600万おめでとう🎉😉
3316,3316,僕も9歳だよぉロリちゃぁぁんあななな変隊wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww
3317,3317,これは……レクイエムだあなたが見ているものは確かに真実ですあなたは自分の能力によって生み出された動きを見ていますがこれから起こる真実に決して到達することはありません私の前に立っている者はその能力に関係なく決してそこに到達することはできませんこれがゴールド・エクスペリエンス・レクイエムの力だ!
3318,3318,救済と9さい掛けてんのすこ
3319,3319,この歌はわかりにくいロリ✋️
3320,3320,我爱它❤❤
3321,3321,私神なんだロリ
3322,3322,これは救済(9歳)のレクイエム(適当考察)
3323,3323,4分経ったと思ったらまだ1分半だった
3324,3324,筋トレに使わせていただきますありがとうございます
3325,3325,うるさい日本人はみんなロリコンなのよ
3326,3326,ロリはいいんよね…
3327,3327,てかテクイレムて考えたらあの曲思い出す😨
3328,3328,9歳と救済
3329,3329,救済と9さいをかけてるの今気づいた
3330,3330,マジで歌詞がキツいことを除けば神曲だなネタとしても受容できんw
3331,3331,日本人でよかった
3332,3332,アニメの曲かと思った
3333,3333,投稿から1ヶ月と1週間でチャンネル登録者を50万人増やしたイラストレーター
3334,3334,音楽:承認する歌詞:💀
3335,3335,曲自体は去年くらいにはあったのにさらにMVアニメーションが付くととんでもないバズり方をしてるのを見て視覚から入る情報は大事なんだなって思った
3336,3336,頭に残る歌詞
3337,3337,アイドルを超えて2位か
3338,3338,皆んなが大好きなシーン❤️1:39
3339,3339,これがゴールドエクスペリエンスレクイエムだ
3340,3340,僕は最初の部分だけで十分かな
3341,3341,なんか腹立つけど…なんか許せる
3342,3342,5歳の息子がういちゃん可愛いねって言いながら聞いてます将来有望みたいです(涙目)
3343,3343,極chu♡のところって海外ではbig kissだったりextreme kissだったりでほとんどが正しく翻訳されてないんだねまぁ言葉遊びだから仕方ないか
3344,3344,この歌詞のヤバさニコニコ全盛期みたいで素晴らしい
3345,3345,この曲には英語の字幕が必要だと思います
3346,3346,1日にこれほど聴いた音楽はないなにこれ神ですか
3347,3347,そろそろういビーム撃ってるときの声を大っきなお友達たちが作り始めてもおかしくない
3348,3348,有沒有人要翻拍正太版的
3349,3349,暴言やめましょう追記悲しいです😭
3350,3350,ロリちゃん可愛いですね(♥_♥)
3351,3351,救済のレクイエムと9歳のレクイエムでかけてるっていうのを今更気づいた
3352,3352,ショートから来た民❤の文字押して
3353,3353,ロりロりロりロりロり
3354,3354,粉砕のレクイエム
3355,3355,これって本当に9歳なの
3356,3356,別にオタクでもロリコンでもないけどなんかハマるな笑
3357,3357,この動き無理
3358,3358,これ1年前なのかあと調べたら一時期ショートで流れてたトラックメイカーもこの人だったんか
3359,3359,なんか歌詞きついな
3360,3360,惑星ーエロ神エロ卵ウワハハハハwwwwww🦀
3361,3361,世界中で歌っている伝説の歌전세계에서부르고있는전설의노래今曲げられるほどたくさん聞いて無意識の中に歌っています이제완곡할수있을정도로많이들어서무의식중에부르고있습니다.우이빔!!!!
3362,3362,ロリコンじゃないのでほとんど効かないけどお前らの打ち込んでる虚無には何の意味があるのだけブッ刺さるのでほんとにやめて欲しい
3363,3363,最近サビのところの合いの手をオタクボイスで(ですな)っていうのにハマってる
3364,3364,"既出だったらすみません歌詞の""これは救済のレクイエム""って""これは9歳のレクイエム""と訳すとタイトルの名前の後ろにある(9歳)とリンクする…"
3365,3365,つくった人ででこい
3366,3366,絵の中のロリはこんなに可愛いのに現実のロリはウザいとしか思えない笑
3367,3367,さわったら逮捕てふざけんなよ‼️‼️‼️
3368,3368,身内用のオリ曲でここまでバズるのすごいよw
3369,3369,曲の中毒性が高すぎてバックグラウンドで流してしまうw色んなアニメのちみキャラでこれ合わせれるよな
3370,3370,よく見るとこいつすげぇステップしてやがる只者じゃねぇなぁ
3371,3371,0:14からはバイラルな曲が始まります
3372,3372,つい最近100万見届け配信やってなかったもうそろ140万かよ
3373,3373,😨😨😨😨😨😨😨😨😨とても暗い
3374,3374,この歌聞いてる人大体ロリコン説(私もロリコン)
3375,3375,早く消えてくださいの脚をクロスして腕を下ろすポーズで不覚にもかっこいいとか思ってしまったので切腹したいと思いました
3376,3376,彼女の首に巻いている金色のものは何ですか
3377,3377,ういは全てを赦します・・・だがこいつが許すかな
3378,3378,今日この曲の存在を知りました😂最高だあ…
3379,3379,アニメにすればいいのに…
3380,3380,2024年になってもずっと聞いてる自信がある人✋
3381,3381,シンガポールへようこそ
3382,3382,本人さんは嫌いじゃないけどこの曲だけは無理
3383,3383,個人的にういビームめっちゃ撃つのが好き
3384,3384,この曲ショートに多すぎてうざい歌ってる人の歳いくつだよ
3385,3385,親の前でにどとYouTubeを開かないと決意した曲
3386,3386,オニイチャン
3387,3387,救済…きゅうさい9歳…
3388,3388,きっとこれを聞いてる人の大半はういままの本職を知らないだろう((
3389,3389,TikTokで流れて気になり本家様を見に来てさらにハマり今じゃ毎日聞いてます(*´︶`*)ノ好きすぎてLINEのBGMにもさせて頂きました♡
3390,3390,ウマウマ身を感じる
3391,3391,日本人听了不觉得尴尬吗😂日本是不是不存在母语羞耻😢
3392,3392,歌詞に…血の雨が降り注いだ日ってあってアルバム名見たらまだ止んでなかった
3393,3393,剣m...ヤツは現れないのか...もしや獄中だからコメント出来ないのか...
3394,3394,年配の人たちがこんなに子供好きなのはおかしいし私はうんざりします!??そして私にこの世界に対する人間性を持たせないようにします彼らが刑務所で腐っていた方が良いですそして彼らの一部が子供に嫌がらせをしたり性的接触をしたりするという事実はとても残酷で嫌なものですこの世界が変わることを願っています...
3395,3395,スゴくこの曲好きだなぁ50回くらい見た
3396,3396,子供におすすめできる歌詞ではないけれどリズムがよくて小学生と保育園生が元気に歌っております😂ま楽しいよね
3397,3397,ロリたまらないです😭
3398,3398,0:16からの逮捕と点呼のところで点呼がぺこに聞こえるしその人の声にしか聞こえなくなった_( ˙꒳​˙_🥕)ニンペコファンの方嫌だったらごめんねm(._.)mあと違ったら耳鼻科行った方がいいのかもしれない...
3399,3399,adoの唱とずっといい勝負してるのおもろいな
3400,3400,うわーこれがとても大好きです❤
3401,3401,アイチャオア
3402,3402,聞かないで批判するのダメやなと思って聞きに来たけど何このクソみたいな歌これが好きなやつもただの陰キャオタクそう
3403,3403,IOSYS凄いな
3404,3404,ニコニコにある某にじさんじMMDよりきましたMVが素晴らしかったですそしてインストがあると知った瞬間DLしてしまいましたワンコーラス歌って見たら面白そうです
3405,3405,助かるが途中からラスカルに聴こえてきたw
3406,3406,救済のが9歳のとかかっているの凄すぎて…
3407,3407,9さいと救済をかけてるのか⁉︎
3408,3408,これは救済のレクイエムの救済が9歳とかかってる気がしてきた
3409,3409,人種差別
3410,3410,瓦扎阿阿
3411,3411,真正男人聽到的事情第1號
3412,3412,私は愛した
3413,3413,世も末これが日本の真骨頂や
3414,3414,本当に気に入りました大好きでした
3415,3415,これは芸術がとてもかわいくてすべてがとても美しいですこの傑作ビデオを再生するのをやめられない
3416,3416,次世代の強烈ミームになりそうですね……巫女みこナースみたいな
3417,3417,まだ9歳
3418,3418,なぜ警察に電話するのですか
3419,3419,kとても代表的な音楽だけど本当に変わった人もいるしワンタッチで逮捕されるという部分が気に入った非常に理解のある音楽です素晴らしい夜をお過ごしくださいそれともおはようと言うべきでしょうかブラジルのセクドールに敬礼を送る.
3420,3420,クッセw臭いぞここ
3421,3421,我很喜歡這首歌🤗祝你好運❤️💯
3422,3422,1:29この音出す楽器なに電子系の何か
3423,3423,3500万再生数突破おめでとうございますロリ神は偉大だ
3424,3424,私は神聖レクイエムの女神ロリです(あなたは本当に私を嫌悪します..) (Idk Japanese)
3425,3425,三度追いついたか
3426,3426,救済のレクイエムと9さいのレクイエムを考えた作者は天才すぎるw
3427,3427,うざいこれ
3428,3428,かわちぃおちつく
3429,3429,その歌は日本語で美しいですがその歌の翻訳を知ると誰もがその歌の内容を理解しこれが現実に起こっていることを理解します
3430,3430,運動神経さえあればギリギリ踊れるラインの動きなの細けぇw
3431,3431,ここではこの瞬間に0:42たとえばロシア語の文字がありますДとФ1:54がロシアの文字がこのように私はロシアからのこんにちは日本
3432,3432,これが9才による救済のレクイエムか
3433,3433,2:45武器使ってね
3434,3434,私はこの女の子を誇りに思っています! ♡✿✿
3435,3435,私はその歌が大好きでした
3436,3436,中毒
3437,3437,自分用0:15
3438,3438,ああとてもキャッチーです!!! (OMG ITS SO CATCHY!!!)
3439,3439,私は日本人ではありませんが💀という言葉を知っている人などトラブルに巻き込まれる人がたくさんいますそこで私は全員に状況を説明しました
3440,3440,2:03まさにハロウィンスタイルです
3441,3441,この好き2:03
3442,3442,鯖鯖タコじゃなかったんだ
3443,3443,江畑石theなめオフてぃっそんg
3444,3444,この曲を聴くとエレナが泥水で口を洗うシーンが脳裏に浮かぶ
3445,3445,同じ三重県民として誇らしい
3446,3446,素晴らしい音楽❤很棒的音乐❤好歌❤
3447,3447,お風呂でこれ聞いてたらお母さんになにみてるのっていわれて凄い恥ずかしかったです
3448,3448,1234ごめんなさーいのところがおでんのCMの1234ごぼう巻きもちろん食べたい餅巾着につながって辛い愛知県民しかわからんかも
3449,3449,これ聞いたことあると思ったら去年から曲自体はあったんかい
3450,3450,2:15あたり大好きでずっと体揺らしてる
3451,3451,やばい毎日聴きに来てしまっているまだ俺はそっち側じゃないのに
3452,3452,助かる❤
3453,3453,台灣人來報到了
3454,3454,これは完璧です歌詞に問題はありませんがこれはただ認識を広めるためですよね
3455,3455,再生数相変わらずエグいな
3456,3456,ありがとうう×無限
3457,3457,ロリ神工臨しうんてんしうんてん
3458,3458,タッチ・ミー・ゲット・レステッドとても良い歌詞
3459,3459,凄い歌だ何故だろうこんなにも刺さるのは不思議
3460,3460,アンチとかいるのかなって思ってたけどアンチコメ全く見ないし高評価126万とかすごそしてかわいい……ゲへへ
3461,3461,聴かせてる対象はすでに獄中におるんやなw
3462,3462,救済のレクイエムと9歳のレクイエムかけてあるのかな好き
3463,3463,ロンリロンリロンリロリロンリロンリロリロリ
3464,3464,イヤホンつけて周りの音聞こえずに踊ってたら兄部屋に入ってきてしんだ時戻したい
3465,3465,我非常喜歡這首歌♥️♥️Loli我喜歡這首歌翻譯得很好我喜歡這首歌是迄今為止我見過的最好的歌曲
3466,3466,我非常喜歡這首歌♥️♥️Loli我喜歡這首歌翻譯得很好我喜歡這首歌是迄今為止我見過的最好的歌曲
3467,3467,10/17現在3532万再生年内5000万再生越えも見えてきた文字通りの神曲
3468,3468,3D配信ぶりに見に来たどうしてこうなったのか……
3469,3469,入院してた祖父に24時間見せ続けたらしんだ
3470,3470,一定要中山
3471,3471,ずっと獄中で逮捕やと思ってたそれにしてもMVがかわいい...
3472,3472,私はここの出身ではありませんが歌詞と彼らが伝えようとしていることは理解できますがなぜ文脈を無視するのか理解できません
3473,3473,この歌9歳の子が歌ってるんだとしたら歌上手すぎ
